datetime_utc,timestamp_ms,open,high,low,close,volume_shares,volume_usd,trade_count
2026-07-28 12:15:00+00:00,1785240900000,1056.3,1059.4,1049.7,1058.6,2899.554,3069467.8644,2380
2026-07-28 12:30:00+00:00,1785241800000,1058.6,1061.3,1048.2,1055.1,3486.363,3678461.6012999993,2237
2026-07-28 12:45:00+00:00,1785242700000,1055.1,1061.0,1053.7,1054.0,2048.109,2158706.886,1745
2026-07-28 13:00:00+00:00,1785243600000,1054.0,1061.1,1051.2,1058.7,2474.63,2619890.7810000004,2383
2026-07-28 13:15:00+00:00,1785244500000,1058.3,1062.8,1051.7,1052.8,2686.429,2828272.4512,2418
2026-07-28 13:30:00+00:00,1785245400000,1052.2,1059.0,1028.2,1033.6,20148.361,20825345.9296,10893
2026-07-28 13:45:00+00:00,1785246300000,1033.5,1042.5,1019.3,1021.4,19326.546,19740134.0844,10620
2026-07-28 14:00:00+00:00,1785247200000,1021.3,1045.1,1020.8,1029.0,18848.748,19395361.691999998,9244
2026-07-28 14:15:00+00:00,1785248100000,1029.4,1038.5,1020.0,1035.6,17555.752,18180736.771199998,8644
2026-07-28 14:30:00+00:00,1785249000000,1035.6,1053.9,1032.6,1050.1,11471.965,12046710.4465,6100
2026-07-28 14:45:00+00:00,1785249900000,1050.1,1060.5,1045.6,1050.1,9848.546,10341958.1546,5424
2026-07-28 15:00:00+00:00,1785250800000,1049.8,1053.8,1036.2,1045.4,8469.363,8853872.0802,5924
2026-07-28 15:15:00+00:00,1785251700000,1045.4,1066.5,1043.6,1061.2,8049.332,8541951.1184,5136
2026-07-28 15:30:00+00:00,1785252600000,1061.2,1069.5,1057.4,1068.9,6566.868,7019325.205200001,4391
2026-07-28 15:45:00+00:00,1785253500000,1068.8,1073.6,1062.1,1067.3,6830.271,7289948.238299999,5067
2026-07-28 16:00:00+00:00,1785254400000,1067.1,1075.7,1061.6,1062.5,4142.019,4400895.1875,3585
2026-07-28 16:15:00+00:00,1785255300000,1062.5,1069.0,1058.2,1066.4,3242.117,3457393.5688000005,2967
2026-07-28 16:30:00+00:00,1785256200000,1066.4,1069.5,1056.9,1066.9,4459.099,4757412.723100001,3553
2026-07-28 16:45:00+00:00,1785257100000,1066.7,1071.5,1061.8,1067.8,4315.227,4607799.3906,2533
2026-07-28 17:00:00+00:00,1785258000000,1067.8,1069.5,1057.5,1058.6,2460.471,2604654.6006,2308
2026-07-28 17:15:00+00:00,1785258900000,1058.5,1062.6,1055.6,1060.3,1972.715,2091669.7144999998,1780
2026-07-28 17:30:00+00:00,1785259800000,1060.2,1065.4,1051.4,1052.2,2064.695,2172472.0790000004,1856
2026-07-28 17:45:00+00:00,1785260700000,1052.2,1056.2,1047.5,1053.6,3155.825,3324977.2199999997,1923
2026-07-28 18:00:00+00:00,1785261600000,1053.5,1057.7,1050.6,1051.0,1147.321,1205834.3709999998,1447
2026-07-28 18:15:00+00:00,1785262500000,1050.6,1053.6,1045.9,1047.1,1990.32,2084064.0719999997,1770
2026-07-28 18:30:00+00:00,1785263400000,1046.8,1051.0,1046.8,1049.4,1736.304,1822077.4176000003,2111
2026-07-28 18:45:00+00:00,1785264300000,1049.2,1053.2,1047.9,1052.9,1626.703,1712755.5887000002,1815
2026-07-28 19:00:00+00:00,1785265200000,1052.9,1061.6,1052.8,1061.0,2608.925,2768069.4250000003,2616
2026-07-28 19:15:00+00:00,1785266100000,1061.1,1069.8,1058.9,1069.6,2958.898,3164837.3008,2727
2026-07-28 19:30:00+00:00,1785267000000,1069.6,1070.7,1057.1,1057.8,2187.876,2314335.2328000003,2227
2026-07-28 19:45:00+00:00,1785267900000,1057.7,1058.4,1047.3,1048.6,4635.086,4860351.179599999,3576
2026-07-28 20:00:00+00:00,1785268800000,1048.6,1062.1,1044.4,1057.4,4351.019,4600767.490600001,3885
2026-07-28 20:15:00+00:00,1785269700000,1057.2,1076.0,1055.1,1073.6,6462.601,6938248.433599999,4281
2026-07-28 20:30:00+00:00,1785270600000,1073.6,1074.5,1057.6,1063.3,3553.068,3777977.2044,2778
2026-07-28 20:45:00+00:00,1785271500000,1063.2,1070.6,1059.8,1070.2,2181.592,2334739.7584,1549
2026-07-28 21:00:00+00:00,1785272400000,1070.1,1073.8,1064.8,1067.1,2954.207,3152434.2896999996,2506
2026-07-28 21:15:00+00:00,1785273300000,1067.0,1069.5,1064.8,1067.8,1242.563,1326808.7714,1581
2026-07-28 21:30:00+00:00,1785274200000,1067.7,1074.3,1067.7,1073.5,744.863,799610.4305,1056
2026-07-28 21:45:00+00:00,1785275100000,1073.4,1075.0,1070.6,1071.0,1134.275,1214808.5250000001,1149
2026-07-28 22:00:00+00:00,1785276000000,1071.0,1073.7,1067.2,1067.9,2356.504,2516510.6216,2011
2026-07-28 22:15:00+00:00,1785276900000,1067.9,1071.5,1064.5,1071.1,2200.242,2356679.2062,1742
2026-07-28 22:30:00+00:00,1785277800000,1071.1,1071.8,1045.4,1045.4,5611.718,5866489.9972,3216
2026-07-28 22:45:00+00:00,1785278700000,1045.4,1045.7,978.7,983.54,67594.777,66482166.97058,27694
2026-07-28 23:00:00+00:00,1785279600000,983.69,1031.9,983.54,1028.0,56733.621,58322162.388,23108
2026-07-28 23:15:00+00:00,1785280500000,1028.3,1051.0,1016.5,1047.7,36027.807,37746333.3939,15857
2026-07-28 23:30:00+00:00,1785281400000,1047.7,1064.4,1037.5,1061.0,30373.357,32226131.777,13319
2026-07-28 23:45:00+00:00,1785282300000,1061.0,1076.0,1059.5,1070.6,32673.035,34979751.271,13796
2026-07-29 00:00:00+00:00,1785283200000,1070.8,1113.4,1068.9,1105.3,57530.161,63588086.9533,19695
2026-07-29 00:15:00+00:00,1785284100000,1105.2,1105.2,1070.6,1074.2,36516.737,39226278.885400005,12931
2026-07-29 00:30:00+00:00,1785285000000,1074.0,1078.6,1047.2,1068.0,34378.265,36715987.019999996,11391
